"id","question_text","category","difficulty","expected_answer","created_at","skills","question_type","source","embedding"
574,Explain how centralized logging using ELK Stack works in a microservices ecosystem. How do services stream logs to Logstash?,Technical,Advanced,"Centralized logging in microservices helps collect, store, and analyze logs from multiple services in one place, improving observability, debugging, and traceability. ELK Stack (Elasticsearch, Logstash, Kibana) is widely used for this purpose. How ELK Works: Elasticsearch: Stores and indexes logs for fast searching. Logstash: Collects, parses, and transforms logs from services. Kibana: Visualizes logs and metrics via dashboards. Streaming Logs to Logstash: Microservices log to stdout (common in Docker) or log files. Logstash reads these logs using Filebeat or directly via TCP/HTTP appenders. Example using Logback appender:",2026-06-16 12:45:40.229,"{Elasticsearch,Logstash,Kibana}",Technical,gfg,
570,How do you use Redis with Spring Boot for caching? What are common pitfalls and how do you avoid them?,Java,Intermediate,"Redis is an in-memory key-value store used in Spring Boot applications to cache frequently accessed data, improving performance and reducing database load. Implementation in Spring Boot: 1. Enable Caching: Java @EnableCaching @SpringBootApplication public class AppConfig { } 2. Use @Cacheable on Methods: Java @Cacheable ( value = ""users"" , key = ""#id"" ) public User getUser ( String id ) { return userRepository . findById ( id ). orElse ( null ); } Pitfalls: Cache stampede: multiple threads recomputing Stale data: need TTL Serialization issues: use GenericJackson2JsonRedisSerializer Best Practice: Use meaningful keys and TTL",2026-06-16 12:45:40.229,"{""Spring Boot"",Redis}",Technical,gfg,
566,What are the downsides of a shared database in microservices? Why is the “Database per service” strategy preferred?,Technical,Intermediate,"In microservices, database design directly affects service independence, scalability, and maintainability. Using a shared database can create tight coupling and operational challenges. Downsides of a Shared Database: Tight Coupling: Services depend on the same schema, making changes risky. Coordination Issues: Schema updates require cross-team coordination, slowing development. Limited Scalability: Scaling one service may require scaling the entire database. Hard to Evolve: Evolving the schema without affecting all services is difficult. Database per Service Strategy (Preferred): Loose Coupling: Each microservice owns its database, allowing independent changes. Better Scalability: Services can scale independently with their own data store. Data Ownership: Clear boundaries and encapsulation improve maintainability.",2026-06-16 12:45:40.229,{Microservices},Technical,gfg,
567,Explain eventual consistency in microservices. How can it be achieved and what are its trade-offs?,Technical,Advanced,"Eventual consistency is a data consistency model in microservices where updates to data are propagated asynchronously, and all services will eventually reflect the same state, even if temporary inconsistencies exist. It is commonly used to improve scalability and availability in distributed systems. How It Can Be Achieved: Asynchronous Messaging: Services communicate updates via message brokers like Kafka or RabbitMQ. Event Sourcing / Change Data Capture (CDC): Track and propagate state changes to other services. Saga Pattern: Coordinate distributed transactions with local transactions and compensating actions. Trade-offs: Temporary Inconsistency: Data may not be immediately consistent across services. Complexity: Implementation is more complex than strong consistency. Idempotency Required: Consumers must handle repeated or out-of-order events safely. Monitoring Needed: Additional tools may be required to detect and resolve inconsistencies.",2026-06-16 12:45:40.229,"{Microservices,""Consistency Models""}",Technical,gfg,
569,Compare two-phase commit (2PC) and Saga pattern for distributed transactions. Which is more practical in microservices and why?,Technical,Intermediate,"Distributed transactions in microservices can be managed using Two-Phase Commit (2PC) or the Saga pattern, each with different trade-offs in scalability, fault tolerance, and complexity. Feature 2PC Saga Locking Global Local Failure Recovery Difficult Easier (compensating actions) Scalability Low High Availability Limited High Saga is preferred in microservices due to better fault tolerance and performance.",2026-06-16 12:45:40.229,"{Microservices,""Transaction Management""}",Technical,gfg,
631,What are the main features of OOPs?,Technical,Basic,"The main feature of the OOPs, also known as 4 pillars or basic principles of OOPs are as follows: Encapsulation Data Abstraction Polymorphism Inheritance OOPs Main Features",2026-06-16 12:45:40.229,{OOPs},Technical,gfg,
580,What is contract testing in microservices and how does Spring Cloud Contract help avoid integration failures?,Technical,Intermediate,"Contract testing ensures that a microservice provider and its consumers agree on the API structure, preventing integration issues before runtime. It focuses on verifying that both sides adhere to a predefined “contract.” How Spring Cloud Contract Helps: Define Contracts: Write contracts in Groovy, YAML, or JSON describing expected requests and responses. Provider Stub Generation: The provider uses the contract to generate stubs for testing. Consumer Testing: Consumers use the generated stubs to verify compatibility without depending on the actual service. Benefits: Detects integration failures early in the CI/CD pipeline. Reduces the need for running all dependent services during testing. Ensures API consistency and backward compatibility across versions.",2026-06-16 12:45:40.229,"{""Software Testing""}",Technical,gfg,
581,"How do you containerize a Spring Boot application with Docker? What are best practices for image size, security, and layers?",Technical,Intermediate,"Containerizing a Spring Boot application with Docker allows consistent deployments across environments, isolates dependencies, and simplifies scaling in microservices architectures. Dockerfile Example: # Use lightweight JDK image FROM eclipse-temurin:17-jdk-alpine # Copy the packaged Spring Boot jar COPY target/app.jar app.jar # Run the application ENTRYPOINT [""java"", ""-jar"", ""app.jar""] Best Practices: Image Size: Use lightweight base images (e.g., Alpine), remove unnecessary files, and use multi-stage builds. Security: Avoid storing secrets in the image; use environment variables or Kubernetes secrets. Layers: Minimize layers, order instructions to leverage caching, and use .dockerignore to exclude unnecessary files.",2026-06-16 12:45:40.229,"{Containerization,Docker}",Technical,gfg,
582,"How do you securely manage secrets in Kubernetes? Explain the use of secrets, config maps, and Helm.",Technical,Intermediate,"In Kubernetes, secrets and configuration management ensure that sensitive data and environment-specific settings are handled securely without hardcoding them into applications. Key Components & Usage: 1. Secrets: Store sensitive information such as passwords, tokens, or API keys. Example: kubectl create secret generic db-password --from-literal=password=MySecretPass 2. ConfigMaps: Store non-sensitive configuration data like environment variables or application settings. Example: kubectl create configmap app-config --from-file=application.yml 3. Helm: Kubernetes package manager that manages deployment templates and securely injects secrets and config values through values.yaml. Example: env: SPRING_DATASOURCE_PASSWORD: ENC(password)",2026-06-16 12:45:40.229,"{Kubernetes,""Secret Management""}",Technical,gfg,
590,"What is Amazon Route 53, and what routing policies does it support?",AWS,Intermediate,"Amazon Route 53 is AWS’s scalable Domain Name System (DNS) service used to route user traffic to applications and AWS resources. It provides high availability, domain registration, health checks, and traffic routing capabilities. Routing Policies Supported by Route 53 Simple Routing: Routes traffic to a single resource. Weighted Routing: Distributes traffic based on assigned weights. Latency-Based Routing: Routes users to the region with the lowest latency. Failover Routing: Redirects traffic to a backup resource during failure. Geolocation Routing: Routes traffic based on user geographic location. Geoproximity Routing: Routes traffic based on resource location and bias settings. Multi-Value Answer Routing: Returns multiple healthy IP addresses for better availability.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
